CustomerAccountNumber,TotalAmount,AvgAmount,TransactionCount,AvgBalance
CUST60216777522,10494.37,10494.37,1,78031.72
CUST60223516714,465.03,465.03,1,111359.45
CUST60230659988,154.52,154.52,1,290673.53
CUST60233603099,946.04,946.04,1,255363.47
CUST60237094319,1558.08,1558.08,1,394598.96
CUST60241824903,3873.8,3873.8,1,416686.85
CUST60244066737,1022.3,1022.3,1,28967.43
CUST60252714641,91.15,91.15,1,244604.06
CUST60255878110,3034.0,3034.0,1,273238.49
CUST60259373851,7488.21,7488.21,1,202354.3
CUST60268517732,16271.92,16271.92,1,108099.11
CUST60273622724,440.98,440.98,1,76196.34
CUST60276975151,369.19,369.19,1,133135.82
CUST60281170228,4070.29,4070.29,1,158551.02
CUST60285400268,5353.27,5353.27,1,323830.86
CUST60285818194,480.74,480.74,1,155622.61
CUST60286444302,208.37,208.37,1,39672.49
CUST60289056094,540.13,540.13,1,441375.43
CUST60292883317,480.86,480.86,1,87731.9
CUST60301492984,1432.42,1432.42,1,316057.69
CUST60302278482,169.23,169.23,1,439286.66
CUST60317125799,1070.24,1070.24,1,314340.75
CUST60325796094,377.51,377.51,1,424037.98
CUST60326728094,1518.33,1518.33,1,350510.68
CUST60339457923,398.82,398.82,1,195213.13
CUST60341883961,84575.1,84575.1,1,197893.39
CUST60348286618,1192.34,1192.34,1,483778.39
CUST60351610455,1246.0,1246.0,1,253921.48
CUST60355308474,1537.24,1537.24,1,39121.91
CUST60359719516,987.42,987.42,1,361926.56
CUST60359974938,648.83,648.83,1,6755.47
CUST60366517640,610.38,610.38,1,116126.52
CUST60373415345,3078.46,3078.46,1,387463.8
CUST60382326288,176.29,176.29,1,266564.21
CUST60384126323,344.46,344.46,1,272197.65
CUST60386568481,299.36,299.36,1,448577.37
CUST60388376239,476.12,476.12,1,255388.98
CUST60394642231,1084.38,1084.38,1,325480.16
CUST60396917625,174.67,174.67,1,440007.29
CUST60397135531,534.33,534.33,1,390336.97
CUST60401551465,113.76,113.76,1,6495.51
CUST60404854088,1011.58,1011.58,1,118153.79
CUST60407437217,1052.67,1052.67,1,319981.35
CUST60416419096,1298.49,1298.49,1,71735.43
CUST60417168223,558.85,558.85,1,215562.74
CUST60422686048,655.61,655.61,1,273652.82
CUST60423245797,209.68,209.68,1,46437.43
CUST60423781382,543.01,543.01,1,84158.35
CUST60423981636,99.8,99.8,1,332268.45
CUST60424261758,3130.36,3130.36,1,136526.3
CUST60425325384,202.63,202.63,1,287563.45
CUST60435372677,441.66,441.66,1,263794.75
CUST60436572880,214.29,214.29,1,145460.78
CUST60443194429,2119.99,2119.99,1,363824.78
CUST60452320273,143.46,143.46,1,140603.05
CUST60453230273,187.81,187.81,1,258257.33
CUST60456563601,636.72,636.72,1,256368.11
CUST60464916860,1166.61,1166.61,1,85029.08
CUST60467849323,15.69,15.69,1,141134.61
CUST60472424794,2170.57,2170.57,1,148494.31
CUST60484252155,95.69,95.69,1,305267.23
CUST60485025781,3459.38,3459.38,1,189369.41
CUST60489117981,395.92,395.92,1,91111.65
CUST60492537813,1173.37,1173.37,1,65055.44
CUST60494591949,2359.36,2359.36,1,356655.09
CUST60504189886,434.09,434.09,1,297285.94
CUST60508066482,76.65,76.65,1,51249.74
CUST60509876457,579.33,579.33,1,450506.71
CUST60516866302,2067.39,2067.39,1,66081.01
CUST60520183676,910.93,910.93,1,30925.85
CUST60521168703,240.24,240.24,1,473004.26
CUST60530063622,2087.55,2087.55,1,11243.39
CUST60536224112,651.07,651.07,1,206943.82
CUST60551558732,2770.88,2770.88,1,444887.47
CUST60554049804,5413.0,5413.0,1,302842.27
CUST60560721890,2824.04,2824.04,1,32603.82
CUST60560828690,888.85,888.85,1,365370.62
CUST60562197533,2293.24,2293.24,1,463487.44
CUST60563696295,79.75,79.75,1,274593.93
CUST60566638371,1872.49,1872.49,1,41870.04
CUST60574418632,270.0,270.0,1,146958.98
CUST60579060744,339.74,339.74,1,153899.78
CUST60591474049,678.72,678.72,1,335832.44
CUST60592452718,721.79,721.79,1,4851.08
CUST60599711154,6424.01,6424.01,1,314885.86
CUST60600332315,5720.65,5720.65,1,490066.15
CUST60600401306,13.53,13.53,1,161127.23
CUST60604870862,492.53,492.53,1,1676.15
CUST60607112528,338.48,338.48,1,316737.16
CUST60612208820,237.33,237.33,1,49687.56
CUST60612750458,666.51,666.51,1,90814.64
CUST60616170253,2406.56,2406.56,1,343002.75
CUST60616606147,1806.12,1806.12,1,269002.99
CUST60621283519,6148.91,6148.91,1,4102.28
CUST60627143263,184.82,184.82,1,337114.73
CUST60627734699,758.32,758.32,1,355813.58
CUST60628612912,1156.28,1156.28,1,236156.88
CUST60630197175,281.7,281.7,1,296950.73
CUST60636659087,1167.95,1167.95,1,120525.77
CUST60638194418,384.99,384.99,1,410333.35
CUST60638390451,617.06,617.06,1,467815.72
CUST60642841889,201.37,201.37,1,16120.11
CUST60647957929,149.02,149.02,1,338092.18
CUST60651279756,358.98,358.98,1,143242.91
CUST60659465483,594.0,594.0,1,437878.88
CUST60676409580,99.64,99.64,1,457597.91
CUST60687315791,454.19,454.19,1,341872.13
CUST60688816826,270.4,270.4,1,270374.61
CUST60700057589,1639.48,1639.48,1,494370.15
CUST60712698384,1681.02,1681.02,1,385854.77
CUST60716230568,156.01,156.01,1,26283.85
CUST60717875902,260.67,260.67,1,193060.07
CUST60730739438,650.25,650.25,1,247515.48
CUST60731050753,313.61,313.61,1,235853.44
CUST60733364853,1015.71,1015.71,1,361346.06
CUST60733756081,492.68,492.68,1,48638.09
CUST60736918662,169.42,169.42,1,381500.33
CUST60743086424,4512.39,4512.39,1,216679.37
CUST60747575368,314.2,314.2,1,344666.34
CUST60749195926,1299.6,1299.6,1,382917.82
CUST60750902741,2851.84,2851.84,1,425024.83
CUST60753782521,1180.16,1180.16,1,469851.1
CUST60758952232,149.7,149.7,1,375342.06
CUST60773300416,148.06,148.06,1,101497.66
CUST60783490485,472.33,472.33,1,400675.57
CUST60784777456,1163.61,1163.61,1,307050.33
CUST60787718834,307.29,307.29,1,151065.46
CUST60790552099,160.34,160.34,1,190566.81
CUST60805350385,147.89,147.89,1,435241.85
CUST60809670613,14000.23,14000.23,1,127630.17
CUST60816226805,1251.96,1251.96,1,457978.67
CUST60818862421,2269.63,2269.63,1,333126.24
CUST60819466344,147.01,147.01,1,18214.88
CUST60828987818,1125.29,1125.29,1,435119.9
CUST60837215939,532.19,532.19,1,395007.98
CUST60860798418,4049.28,4049.28,1,407682.88
CUST60862351298,218.44,218.44,1,85137.71
CUST60863717537,160.91,160.91,1,355933.72
CUST60871272210,278.03,278.03,1,435687.38
CUST60877087626,1183.74,1183.74,1,69544.19
CUST60877398358,3861.92,3861.92,1,337161.04
CUST60877871702,7087.56,7087.56,1,464097.03
CUST60879375408,408.61,408.61,1,10633.26
CUST60879562570,10696.73,10696.73,1,215858.57
CUST60881932501,2517.62,2517.62,1,409564.17
CUST60882289299,200.97,200.97,1,453398.66
CUST60888129225,341.05,341.05,1,337660.18
CUST60890501577,158.99,158.99,1,275037.65
CUST60891577667,363.42,363.42,1,166909.41
CUST60896132015,7334.19,7334.19,1,302090.39
CUST60901512928,423.79,423.79,1,81720.93
CUST60902080293,3095.5,3095.5,1,390818.83
CUST60911393915,172.93,172.93,1,458781.17
CUST60930888237,845.47,845.47,1,189887.09
CUST60932686433,579.76,579.76,1,482548.29
CUST60939807951,86.89,86.89,1,146897.72
CUST60940296117,1448.46,1448.46,1,471184.1
CUST60943454111,9492.71,9492.71,1,64955.16
CUST60945057354,729.13,729.13,1,280807.56
CUST60955717530,1141.46,1141.46,1,484989.39
CUST60956745458,8762.59,8762.59,1,439723.73
CUST60956862747,881.97,881.97,1,428495.4
CUST60962754872,44.65,44.65,1,145226.15
CUST60964731013,5949.49,5949.49,1,290753.41
CUST60968841701,323.87,323.87,1,128888.06
CUST60985312794,5621.73,5621.73,1,486359.78
CUST60986450827,682.88,682.88,1,42903.72
CUST60995670166,4060.92,4060.92,1,304843.27
CUST60998347048,1601.36,1601.36,1,309211.65
CUST61001386628,598.41,598.41,1,267275.28
CUST61012575135,545.84,545.84,1,271944.83
CUST61014946983,333.52,333.52,1,365684.29
CUST61024292686,466.72,466.72,1,178909.52
CUST61032012789,7839.45,7839.45,1,173528.5
CUST61035380900,442.29,442.29,1,165422.69
CUST61052955060,407.45,407.45,1,1654.9
CUST61059595622,389.05,389.05,1,219769.71
CUST61060213769,375.32,375.32,1,193332.95
CUST61061945751,209.31,209.31,1,371531.73
CUST61064996964,1648.97,1648.97,1,410348.0
CUST61066552199,17679.0,17679.0,1,427255.6
CUST61070883188,302.87,302.87,1,441933.27
CUST61076930579,1123.12,1123.12,1,351852.17
CUST61090478019,1328.41,1328.41,1,355900.74
CUST61092869490,3368.72,3368.72,1,366341.92
CUST61093486189,338.12,338.12,1,146582.7
CUST61099092292,3475.6,3475.6,1,81524.86
CUST61099335686,653.35,653.35,1,350215.58
CUST61108804638,701.8,701.8,1,286439.45
CUST61117007977,379.16,379.16,1,152496.92
CUST61117237569,2084.98,2084.98,1,179343.66
CUST61131883890,1438.82,1438.82,1,147942.15
CUST61136653475,455.13,455.13,1,302468.27
CUST61140804714,581.48,581.48,1,254178.94
CUST61141271285,680.28,680.28,1,242592.81
CUST61143869338,234.19,234.19,1,331374.93
CUST61147216662,1902.41,1902.41,1,446537.16
CUST61147997521,94.52,94.52,1,80909.42
CUST61150403200,1010.3,1010.3,1,243621.88
CUST61153265403,391.18,391.18,1,378765.2
CUST61158229669,581.83,581.83,1,67992.59
CUST61172744685,825.28,825.28,1,398405.6
CUST61177882408,7743.84,7743.84,1,283913.49
CUST61178884723,223.94,223.94,1,51807.54
CUST61186004590,2941.8,2941.8,1,344149.11
CUST61188093525,6074.09,6074.09,1,459677.03
CUST61199602195,397.65,397.65,1,383199.34
CUST61204506600,495.09,495.09,1,82021.71
CUST61204999808,1187.1,1187.1,1,95025.55
CUST61205650592,1107.71,1107.71,1,370404.69
CUST61210168382,642.64,642.64,1,271093.73
CUST61218168864,479.53,479.53,1,270479.93
CUST61218948373,1971.86,1971.86,1,83705.73
CUST61223341663,128.44,128.44,1,135418.52
CUST61224787529,545.38,545.38,1,341425.85
CUST61232974555,2535.38,2535.38,1,280897.06
CUST61234550432,2474.47,2474.47,1,336619.44
CUST61240350781,2002.82,2002.82,1,264162.6
CUST61248164942,520.95,520.95,1,161412.91
CUST61256847536,298.63,298.63,1,159405.38
CUST61268903012,85.99,85.99,1,125703.56
CUST61274673792,1400.75,1400.75,1,34111.82
CUST61274774972,1017.31,1017.31,1,329888.97
CUST61278368642,40.73,40.73,1,470296.88
CUST61279302263,313.76,313.76,1,263021.31
CUST61282884309,112.47,112.47,1,151326.56
CUST61283256147,2700.84,2700.84,1,396019.11
CUST61296992584,532.58,532.58,1,353451.79
CUST61300694674,1466.7,1466.7,1,136022.86
CUST61310741816,3176.02,3176.02,1,150050.78
CUST61322023760,1333.04,1333.04,1,448603.94
CUST61323374884,1731.77,1731.77,1,364871.16
CUST61326559862,64.66,64.66,1,364667.09
CUST61329232203,280.2,280.2,1,210767.55
CUST61346141197,964.6,964.6,1,385455.65
CUST61348042238,12189.25,12189.25,1,256522.0
CUST61348437643,1684.34,1684.34,1,52398.42
CUST61354115457,118.83,118.83,1,269301.15
CUST61364966279,1159.69,1159.69,1,347405.37
CUST61367759256,1625.15,1625.15,1,270262.82
CUST61369264764,607.24,607.24,1,223242.96
CUST61369360399,339.55,339.55,1,499326.39
CUST61375980845,183.02,183.02,1,315530.15
CUST61384782534,1363.48,1363.48,1,336209.66
CUST61398429388,541.6,541.6,1,326982.37
CUST61399757263,627.36,627.36,1,498245.06
CUST61402912456,1235.01,1235.01,1,346624.1
CUST61406663837,869.03,869.03,1,245749.51
CUST61414719459,94.05,94.05,1,390068.58
CUST61421735118,447.69,447.69,1,59193.05
CUST61431288922,2478.82,2478.82,1,321749.29
CUST61432300334,2316.82,2316.82,1,235131.29
CUST61433063628,821.43,821.43,1,81602.04
CUST61433486998,341.97,341.97,1,46307.7
CUST61444791420,811.54,811.54,1,15329.63
CUST61456925565,638.71,638.71,1,194830.05
CUST61458172493,400.26,400.26,1,317799.46
CUST61461183540,286.04,286.04,1,191676.72
CUST61461747769,1804.67,1804.67,1,314733.45
CUST61478456492,754.2,754.2,1,242131.15
CUST61493455489,997.67,997.67,1,434072.64
CUST61499826806,1637.11,1637.11,1,140299.45
CUST61499987603,953.97,953.97,1,217207.23
CUST61509765019,723.01,723.01,1,16315.35
CUST61510962238,448.28,448.28,1,2104.84
CUST61512313201,30271.41,30271.41,1,416426.87
CUST61514301403,856.73,856.73,1,407383.3
CUST61518746389,1579.07,1579.07,1,218938.08
CUST61522227644,1733.88,1733.88,1,145732.09
CUST61535193818,209.83,209.83,1,283494.66
CUST61537851575,8305.08,8305.08,1,34077.7
CUST61539796292,893.45,893.45,1,231348.69
CUST61553823523,18181.6,18181.6,1,437688.14
CUST61556813637,9552.83,9552.83,1,448572.25
CUST61562925622,140.29,140.29,1,39356.45
CUST61565341109,778.6,778.6,1,264172.94
CUST61565959481,529.29,529.29,1,344337.16
CUST61567451748,970.38,970.38,1,413008.79
CUST61570830348,155.32,155.32,1,356287.27
CUST61573900562,508.2,508.2,1,372520.68
CUST61574339945,427.76,427.76,1,36671.19
CUST61595687133,116.27,116.27,1,152170.27
CUST61599523624,681.76,681.76,1,308039.7
CUST61601136274,1265.5,1265.5,1,236589.07
CUST61604438115,470.05,470.05,1,463060.03
CUST61623875054,214.82,214.82,1,138677.98
CUST61629352238,1059.31,1059.31,1,38099.21
CUST61629471614,555.49,555.49,1,197559.08
CUST61630151843,173.84,173.84,1,101218.55
CUST61645520843,4364.14,4364.14,1,240225.9
CUST61647063274,291.08,291.08,1,218808.03
CUST61648576901,326.51,326.51,1,481891.64
CUST61651983236,1190.22,1190.22,1,181161.48
CUST61652580803,522.01,522.01,1,396803.6
CUST61652614938,284.37,284.37,1,469807.28
CUST61657195392,492.08,492.08,1,249662.7
CUST61659217042,28857.24,28857.24,1,140388.32
CUST61660939555,7306.39,7306.39,1,288159.24
CUST61661668046,553.22,553.22,1,417958.93
CUST61665928666,322.32,322.32,1,62413.37
CUST61676199545,1216.75,1216.75,1,460375.11
CUST61688472066,101.75,101.75,1,452293.55
CUST61690368469,278.86,278.86,1,278435.45
CUST61701906289,47.98,47.98,1,90288.95
CUST61704826075,1298.58,1298.58,1,327552.22
CUST61707433416,845.93,845.93,1,26425.3
CUST61708520361,722.4,722.4,1,265026.77
CUST61709391316,845.46,845.46,1,86555.67
CUST61712654602,844.87,844.87,1,320753.35
CUST61713089301,1449.6,1449.6,1,190087.22
CUST61713390378,677.69,677.69,1,343710.73
CUST61713425756,1197.62,1197.62,1,370763.47
CUST61715332735,355.1,355.1,1,147551.84
CUST61723436954,1449.2,1449.2,1,360423.28
CUST61732445586,4370.48,4370.48,1,102096.49
CUST61738447432,111.71,111.71,1,21035.94
CUST61743060028,4100.91,4100.91,1,169704.13
CUST61744943007,652.23,652.23,1,171041.14
CUST61750603000,5467.51,5467.51,1,341516.27
CUST61751077137,145.61,145.61,1,466918.64
CUST61762445836,7938.02,7938.02,1,105724.73
CUST61766256845,896.39,896.39,1,426624.05
CUST61770426986,1563.52,1563.52,1,103619.31
CUST61774118733,258.1,258.1,1,376225.91
CUST61787464638,409.13,409.13,1,208283.11
CUST61788886306,3991.67,3991.67,1,462457.84
CUST61792127439,3488.53,3488.53,1,150688.13
CUST61792502404,526.53,526.53,1,461418.19
CUST61795753721,955.88,955.88,1,396492.83
CUST61797735655,243.05,243.05,1,357678.17
CUST61803447870,253.29,253.29,1,41914.49
CUST61806326135,4357.6,4357.6,1,50217.87
CUST61807559306,67.81,67.81,1,139366.45
CUST61810761612,375.74,375.74,1,277078.43
CUST61814667976,3114.0,3114.0,1,388327.11
CUST61817408905,209.76,209.76,1,395832.99
CUST61817591228,3681.31,3681.31,1,236902.87
CUST61819863464,937.88,937.88,1,135032.58
CUST61824703537,346.76,346.76,1,399580.57
CUST61829702657,434.37,434.37,1,332371.74
CUST61841376562,253.3,253.3,1,188917.17
CUST61842053565,217.94,217.94,1,421042.19
CUST61844198351,3812.11,3812.11,1,191505.36
CUST61851647728,93.72,93.72,1,484908.02
CUST61859863370,159.63,159.63,1,94876.4
CUST61860031345,1701.5,1701.5,1,444719.97
CUST61860795904,1842.75,1842.75,1,73575.53
CUST61861583507,64.97,64.97,1,225129.04
CUST61872565304,11454.12,11454.12,1,272769.59
CUST61874674882,3876.11,3876.11,1,237830.86
CUST61874855055,6019.45,6019.45,1,102629.7
CUST61878402745,2486.68,2486.68,1,168968.32
CUST61882383803,4937.14,4937.14,1,46957.65
CUST61885800932,1035.57,1035.57,1,102846.86
CUST61892149738,2819.02,2819.02,1,301958.89
CUST61894475906,246.82,246.82,1,344028.35
CUST61897879271,3969.39,3969.39,1,204969.02
CUST61900393984,599.91,599.91,1,151634.55
CUST61902425259,204.26,204.26,1,171972.99
CUST61904264195,1404.65,1404.65,1,205498.34
CUST61912503869,489.55,489.55,1,225974.69
CUST61913879972,239.76,239.76,1,464605.73
CUST61914828136,680.94,680.94,1,411816.86
CUST61920058074,3022.41,3022.41,1,206981.94
CUST61926207434,409.23,409.23,1,123691.2
CUST61929592642,567.17,567.17,1,283802.88
CUST61931418445,528.97,528.97,1,364957.2
CUST61942549541,935.6,935.6,1,210200.16
CUST61947616235,437.54,437.54,1,445037.05
CUST61948959728,175.12,175.12,1,121485.98
CUST61953614542,268.27,268.27,1,230428.08
CUST61954349529,292.29,292.29,1,410793.75
CUST61955909610,844.25,844.25,1,98647.03
CUST61956775901,1347.12,1347.12,1,31663.66
CUST61966033083,7255.99,7255.99,1,271438.94
CUST61969402391,1761.06,1761.06,1,255260.28
CUST61976982771,68.48,68.48,1,128555.65
CUST61980754321,244.43,244.43,1,266102.48
CUST61983110863,470.69,470.69,1,311993.09
CUST61989632408,113.74,113.74,1,57528.6
CUST61989695839,73.01,73.01,1,7618.92
CUST61990028324,604.67,604.67,1,298104.08
CUST61993529293,45.0,45.0,1,425175.65
CUST61996062274,765.87,765.87,1,122093.37
CUST61997050062,123.46,123.46,1,313302.24
CUST62005884147,3693.0,3693.0,1,345825.45
CUST62014639878,82.33,82.33,1,419829.77
CUST62022455301,29962.6,29962.6,1,153225.39
CUST62041275158,3456.63,3456.63,1,117828.23
CUST62050451899,2044.3,2044.3,1,274014.54
CUST62052701233,1629.44,1629.44,1,359191.27
CUST62056737683,544.32,544.32,1,50229.0
CUST62057301582,519.05,519.05,1,288542.34
CUST62061986268,368.53,368.53,1,495843.3
CUST62065405661,27352.64,27352.64,1,157571.86
CUST62065969076,6819.54,6819.54,1,215521.27
CUST62074790409,149.85,149.85,1,171156.3
CUST62075153839,109.5,109.5,1,342766.31
CUST62076224803,691.93,691.93,1,321699.45
CUST62077236819,2026.25,2026.25,1,456283.69
CUST62081532162,545.24,545.24,1,423370.19
CUST62085662967,5053.91,5053.91,1,238505.96
CUST62090397114,172.71,172.71,1,245145.8
CUST62096283832,143.09,143.09,1,453492.36
CUST62098300760,4497.55,4497.55,1,389989.74
CUST62100134326,782.07,782.07,1,500134.19
CUST62106599993,201.89,201.89,1,165703.75
CUST62107282345,309.48,309.48,1,219670.99
CUST62112867590,656.17,656.17,1,208772.32
CUST62115426246,462.9,462.9,1,111994.24
CUST62120464324,469.03,469.03,1,355826.98
CUST62122413775,344.9,344.9,1,360189.81
CUST62122506511,126.39,126.39,1,193753.13
CUST62123700869,223.57,223.57,1,59283.14
CUST62129281905,557.65,557.65,1,299668.96
CUST62138352890,2381.76,2381.76,1,22870.28
CUST62138693028,198.22,198.22,1,235717.64
CUST62143991900,100.74,100.74,1,405734.93
CUST62147676596,87.42,87.42,1,317897.22
CUST62149938732,1879.53,1879.53,1,190780.79
CUST62154761070,1672.55,1672.55,1,64216.78
CUST62157118940,101.09,101.09,1,29385.61
CUST62161573158,41.25,41.25,1,111477.0
CUST62164592639,1022.87,1022.87,1,264869.59
CUST62167194975,3546.59,3546.59,1,444146.11
CUST62181085507,862.88,862.88,1,450527.71
CUST62188642600,174.73,174.73,1,11937.73
CUST62189641943,52.54,52.54,1,84279.61
CUST62190054773,104.06,104.06,1,205073.34
CUST62200099673,1858.43,1858.43,1,482823.78
CUST62201518687,3612.01,3612.01,1,274887.75
CUST62207417958,3992.42,3992.42,1,263810.65
CUST62207903933,318.9,318.9,1,348532.02
CUST62210982273,550.95,550.95,1,67289.44
CUST62221282748,2306.3,2306.3,1,273290.16
CUST62228933497,668.59,668.59,1,108403.06
CUST62229505282,249.96,249.96,1,315156.79
CUST62230459063,463.81,463.81,1,92434.97
CUST62232698777,641.46,641.46,1,333291.72
CUST62241094246,861.16,861.16,1,70158.05
CUST62243006688,989.65,989.65,1,396390.72
CUST62244095574,868.85,868.85,1,492437.15
CUST62247407573,148.62,148.62,1,374087.45
CUST62249453687,36.56,36.56,1,38033.52
CUST62263741178,2919.96,2919.96,1,41508.3
CUST62265420574,112.95,112.95,1,11300.57
CUST62272495260,751.65,751.65,1,56190.55
CUST62283836159,2690.22,2690.22,1,411953.56
CUST62286932095,831.39,831.39,1,34552.16
CUST62297032008,2881.56,2881.56,1,357080.72
CUST62302533026,5855.57,5855.57,1,316145.01
CUST62302983229,1353.4,1353.4,1,248699.46
CUST62317074854,279.64,279.64,1,200650.76
CUST62337955762,85.29,85.29,1,148823.08
CUST62338883322,141.39,141.39,1,81024.92
CUST62347584990,2023.32,2023.32,1,413075.57
